osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,BEZIRKSNUM,SEE_FLAECH,REVISION_Q,NAME_2,KANTONSNUM,ICC,EINWOHNERZ,BFS_NUMMER,GEM_TEIL,GEM_FLAECH,SHN,azimuth
"169043227","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,43.715
"169043228","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,289.325
"169043229","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,72.556
"169043231","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,224.022
"169043235","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,288.651
"169043237","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,340.118
"169043241","5141",service,,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,275.627
"169043242","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,22.554
"169043244","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,336.493
"169043246","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,145.390
"169043250","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,272.615
"169043252","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,116.200
"169043255","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,324.246
"169043256","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,75.684
"169043258","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,222.695
"169043263","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,330.242
"169043265","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,214.504
"169043268","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,113.302
"169043270","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,311.900
"169043272","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,11.291
"169883629","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,168.382
"169883634","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,359.328
"170023193","5115",tertiary,Boulevard Emile-Jaques-Dalcroze,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,235.332
"170023195","5114",secondary,Boulevard Helvétique,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,234.199
"170023196","5114",secondary,Boulevard Helvétique,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,230.617
"170023198","5114",secondary,Boulevard Helvétique,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,55.542
"170023200","5115",tertiary,Rue de l'Athénée,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,123.942
"170023204","5115",tertiary,Rue de l'Athénée,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,124.119
"170023206","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,54.685
"170023207","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,124.927
"170277126","5115",tertiary,Rue de la Croix-Rouge,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,326.638
"170672342","5114",secondary,Avenue Pictet-de-Rochemont,"102",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,291.343
"170672343","5114",secondary,Boulevard Helvétique,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,21.730
"170672345","5114",secondary,Boulevard Helvétique,,F,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,23.126
"170672348","5114",secondary,Boulevard Helvétique,,F,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,202.911
"170672350","5114",secondary,Boulevard Helvétique,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,210.372
"170672353","5115",tertiary,Cours de Rive,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,102.406
"170672356","5114",secondary,Quai Gustave Ador,"105",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,64.580
"170672360","5114",secondary,Quai Gustave-Ador,"105",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,64.096
"170672361","5114",secondary,Rue François Versonnex,"102",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,103.004
"170672365","5114",secondary,Rue François Versonnex,"102",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,101.140
"170672367","5114",secondary,Rue François Versonnex,"102",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,102.401
"170672369","5115",tertiary,Rue Pierre-Fatio,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,23.782
"170672371","5115",tertiary,Rue Pierre-Fatio,,F,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,204.755
"170672372","5122",residential,Rue du Jeu de l'Arc,,F,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,234.519
"170672378","5115",tertiary,Rue du Rhône,,B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,282.134
"170672432","5124",pedestrian,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,0.000
"170672473","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,353.660
"170802175","5115",tertiary,Rue de l'École de Médecine,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,46.652
"170802201","5115",tertiary,Pont Hans Wilsdorf,,B,"0","1",T,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,47.161
"170802202","5155",steps,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,73.892
"170865977","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,226.528
"171071122","5115",tertiary,Avenue Wendt,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,242.557
"171071128","5115",tertiary,Rue de Lyon,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,250.363
"171071132","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,224.224
"171071140","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,317.840
"171882429","5114",secondary,Avenue Henri-Dunant,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,183.897
"171882430","5122",residential,Rond-Point de Plainpalais,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,110.150
"171948808","5113",primary,Quai du Mont-Blanc,"1",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,53.586
"171948812","5113",primary,Quai Wilson,"1",B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,165.698
"173103096","5122",residential,Rue de Berne,,B,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,34.515
"173103097","5122",residential,Rue de Richemont,,F,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,42.138
"173103106","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,30.966
"173103107","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,118.147
"173103108","5122",residential,Rue des Pâquis,,F,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,20.809
"173103109","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,32.407
"173103110","5124",pedestrian,Rue des Buis,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,37.241
"173103111","5122",residential,Rue Pécolat,,B,"50","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,49.069
"173103112","5121",unclassified,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,301.181
"173103113","5122",residential,Rue de Berne,,B,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,35.720
"173103114","5122",residential,Rue des Buis,,F,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,36.813
"173103115","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,119.444
"173103116","5122",residential,Rue des Buis,,F,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,37.560
"173103117","5122",residential,Rue Rothschild,,F,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,287.964
"173103118","5153",footway,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,22.715
"173103119","5121",unclassified,Rue Ferrier,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,35.395
"173103120","5141",service,,,B,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,145.020
"173103121","5122",residential,Place Jean-Marteau,,F,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,228.468
"173103122","5122",residential,Place des Alpes,,B,"30","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,227.598
"173103123","5122",residential,Rue Pécolat,,F,"0","0",F,F,{B9D2A8BB-2A0B-4F54-9200-F9947892E6F1},2018-11-21,2008-11-24,"2000","1","2019","1",Verbessert,AV,"2019","1",Gemeindegebiet,,237.000000000000000,2018_Aufbau,Gen�ve,"25",CH,"200548","6621","0",1830.000000000000000,CH25006621,48.809
